date,series_name,value
2020-07-31,Other Countries,234.92915016
2020-07-31,Other GCC Countries,296.9478597
2020-07-31,Saudi Arabia,821.5520175
2020-07-31,U.A.E.,538.1873189
2020-07-31,U.K.,393.9150152
2020-07-31,USA,250.8161132
2020-08-31,EU Countries,167.1414261
2020-08-31,Other Countries,196.30780334
2020-08-31,Other GCC Countries,226.116421
2020-08-31,Saudi Arabia,593.1056399
2020-08-31,U.A.E.,409.6064981
2020-08-31,U.K.,302.2737387
2020-08-31,USA,201.6622055
2020-09-30,EU Countries,208.4139384
2020-09-30,Other Countries,206.7887774
2020-09-30,Other GCC Countries,261.3964033
2020-09-30,Saudi Arabia,665.7286375
2020-09-30,U.A.E.,473.1585287
2020-09-30,U.K.,289.2788212
2020-09-30,USA,180.2574676
2020-10-31,EU Countries,204.519735
2020-10-31,Other Countries,207.77396654
2020-10-31,Other GCC Countries,272.5839332
2020-10-31,Saudi Arabia,634.2164446
2020-10-31,U.A.E.,503.3769561
2020-10-31,U.K.,278.4263173
2020-10-31,USA,183.2097876
2020-11-30,EU Countries,220.4304936
2020-11-30,Other Countries,232.62324603
2020-11-30,Other GCC Countries,281.254378
2020-11-30,Saudi Arabia,614.8233613
2020-11-30,U.A.E.,518.2846014
2020-11-30,U.K.,286.1924638
2020-11-30,USA,178.5387126
2020-12-31,EU Countries,246.0209295
2020-12-31,Other Countries,247.05854247
2020-12-31,Other GCC Countries,279.7887103
2020-12-31,Saudi Arabia,624.8456153
2020-12-31,U.A.E.,510.9975128
2020-12-31,U.K.,326.1649204
2020-12-31,USA,186.8453046
2021-01-31,EU Countries,230.6074299
2021-01-31,Other Countries,224.14354928
2021-01-31,Other GCC Countries,271.0294607
2021-01-31,Saudi Arabia,555.7387525
2021-01-31,U.A.E.,492.0033588
2021-01-31,U.K.,304.5313447
2021-01-31,USA,190.6887049
2021-02-28,EU Countries,209.85147
2021-02-28,Other Countries,225.27830886
2021-02-28,Other GCC Countries,256.9278801
2021-02-28,Saudi Arabia,535.0773132
2021-02-28,U.A.E.,487.8569649
2021-02-28,U.K.,348.7632828
2021-02-28,USA,196.5675159
2021-03-31,EU Countries,236.1459913
2021-03-31,Other Countries,248.41956363
2021-03-31,Other GCC Countries,315.5521368
2021-03-31,Saudi Arabia,693.8184184
2021-03-31,U.A.E.,591.3316591
2021-03-31,U.K.,376.0760942
2021-03-31,USA,261.8746116
2021-04-30,EU Countries,253.9652666
2021-04-30,Other Countries,277.62535621
2021-04-30,Other GCC Countries,300.159273
2021-04-30,Saudi Arabia,673.3843106
2021-04-30,U.A.E.,558.4774953
2021-04-30,U.K.,435.3216709
2021-04-30,USA,293.6245562
2021-05-31,EU Countries,246.7147684
2021-05-31,Other Countries,243.86020322000002
2021-05-31,Other GCC Countries,265.951544
2021-05-31,Saudi Arabia,627.7219223
2021-05-31,U.A.E.,524.1052331
2021-05-31,U.K.,369.03724
2021-05-31,USA,229.2674407
2021-06-30,EU Countries,276.1404479
2021-06-30,Other Countries,263.29437872
2021-06-30,Other GCC Countries,303.9405732
2021-06-30,Saudi Arabia,686.2435773
2021-06-30,U.A.E.,557.4174966
2021-06-30,U.K.,380.9698101
2021-06-30,USA,246.2281622
2021-07-31,EU Countries,301.1338597
2021-07-31,Other Countries,251.88011787899998
2021-07-31,Other GCC Countries,300.3415686
2021-07-31,Saudi Arabia,659.8738655
2021-07-31,U.A.E.,547.6830148
2021-07-31,U.K.,397.9441676
2021-07-31,USA,277.2210866
2021-08-31,EU Countries,294.6722186
2021-08-31,Other Countries,252.74490771
2021-08-31,Other GCC Countries,296.8484414
2021-08-31,Saudi Arabia,715.9610477
2021-08-31,U.A.E.,528.1112733
2021-08-31,U.K.,359.1006348
2021-08-31,USA,235.1889067
2021-09-30,EU Countries,302.4637337
2021-09-30,Other Countries,285.1455699
2021-09-30,Other GCC Countries,317.0940818
2021-09-30,Saudi Arabia,719.5372702
2021-09-30,U.A.E.,525.2717205
2021-09-30,U.K.,380.2640198
2021-09-30,USA,250.1163735
2021-10-31,EU Countries,295.4835169
2021-10-31,Other Countries,274.38151979
2021-10-31,Other GCC Countries,296.3659765
2021-10-31,Saudi Arabia,689.8093779
2021-10-31,U.A.E.,479.1088367
2021-10-31,U.K.,355.1411109
2021-10-31,USA,238.2960297
2021-11-30,EU Countries,266.7215365
2021-11-30,Other Countries,239.86960551
2021-11-30,Other GCC Countries,297.6644983
2021-11-30,Saudi Arabia,622.3002092
2021-11-30,U.A.E.,475.0538859
2021-11-30,U.K.,313.7353883
2021-11-30,USA,244.3641291
2021-12-31,EU Countries,289.632495
2021-12-31,Other Countries,263.47439860000003
2021-12-31,Other GCC Countries,298.2549197
2021-12-31,Saudi Arabia,626.5676642
2021-12-31,U.A.E.,453.1556628
2021-12-31,U.K.,340.7538141
2021-12-31,USA,248.5134788
2022-01-31,EU Countries,239.4165305
2022-01-31,Other Countries,215.90352232
2022-01-31,Other GCC Countries,257.763081
2022-01-31,Saudi Arabia,548.8788089
2022-01-31,U.A.E.,382.3264141
2022-01-31,U.K.,324.293808
2022-01-31,USA,211.8517807
2022-02-28,EU Countries,237.7485978
2022-02-28,Other Countries,221.19225046
2022-02-28,Other GCC Countries,261.3598823
2022-02-28,Saudi Arabia,558.4495959
2022-02-28,U.A.E.,386.2637695
2022-02-28,U.K.,319.9396728
2022-02-28,USA,211.2146596
2022-03-31,EU Countries,281.1692774
2022-03-31,Other Countries,296.99849959
2022-03-31,Other GCC Countries,345.2744983
2022-03-31,Saudi Arabia,686.3786044
2022-03-31,U.A.E.,521.0631052
2022-03-31,U.K.,402.256953
2022-03-31,USA,301.6261052
2022-04-30,EU Countries,297.2454922
2022-04-30,Other Countries,318.40902920999997
2022-04-30,Other GCC Countries,358.9055479
2022-04-30,Saudi Arabia,704.5320896
2022-04-30,U.A.E.,614.0900434
2022-04-30,U.K.,484.1431274
2022-04-30,USA,347.0441848
2022-05-31,EU Countries,270.2265484
2022-05-31,Other Countries,233.40673194000001
2022-05-31,Other GCC Countries,268.8500879
2022-05-31,Saudi Arabia,546.311336
2022-05-31,U.A.E.,434.3226886
2022-05-31,U.K.,358.495773
2022-05-31,USA,234.6270546
2022-06-30,EU Countries,285.5617689
2022-06-30,Other Countries,257.92603531
2022-06-30,Other GCC Countries,326.6716078
2022-06-30,Saudi Arabia,675.5741395
2022-06-30,U.A.E.,499.7276994
2022-06-30,U.K.,456.8190923
2022-06-30,USA,287.2974626
2022-07-31,EU Countries,294.2337709
2022-07-31,Other Countries,246.23497421
2022-07-31,Other GCC Countries,280.5574702
2022-07-31,Saudi Arabia,577.1078305
2022-07-31,U.A.E.,455.9205241
2022-07-31,U.K.,408.5874034
2022-07-31,USA,248.2922327
2022-08-31,EU Countries,279.355255
2022-08-31,Other Countries,263.3584997
2022-08-31,Other GCC Countries,301.8770046
2022-08-31,Saudi Arabia,692.6145032
2022-08-31,U.A.E.,540.3902841
2022-08-31,U.K.,369.6862288
2022-08-31,USA,297.0291785
2022-09-30,EU Countries,259.3439161
2022-09-30,Other Countries,213.87810433
2022-09-30,Other GCC Countries,295.5844983
2022-09-30,Saudi Arabia,615.8435621
2022-09-30,U.A.E.,472.0896453
2022-09-30,U.K.,306.8130698
2022-09-30,USA,267.7734314
2022-10-31,EU Countries,232.694176
2022-10-31,Other Countries,195.33311471
2022-10-31,Other GCC Countries,258.2794184
2022-10-31,Saudi Arabia,570.4768115
2022-10-31,U.A.E.,426.9810333
2022-10-31,U.K.,278.7719458
2022-10-31,USA,253.131459
2022-11-30,EU Countries,245.4325
2022-11-30,Other Countries,201.069
2022-11-30,Other GCC Countries,257.4707
2022-11-30,Saudi Arabia,498.0246
2022-11-30,U.A.E.,377.8157
2022-11-30,U.K.,299.0749
2022-11-30,USA,229.4127
2022-12-31,EU Countries,239.8919477
2022-12-31,Other Countries,195.471611016
2022-12-31,Other GCC Countries,240.5259026
2022-12-31,Saudi Arabia,530.3661834
2022-12-31,U.A.E.,331.3065177
2022-12-31,U.K.,320.8510467
2022-12-31,USA,243.6323818
2023-01-31,EU Countries,239.6247165
2023-01-31,Other Countries,189.658841058
2023-01-31,Other GCC Countries,243.5758252
2023-01-31,Saudi Arabia,407.6444461
2023-01-31,U.A.E.,269.1895567
2023-01-31,U.K.,330.3880507
2023-01-31,USA,213.8978372
2023-02-28,EU Countries,245.295064
2023-02-28,Other Countries,185.856763062
2023-02-28,Other GCC Countries,241.5884286
2023-02-28,Saudi Arabia,454.5600045
2023-02-28,U.A.E.,323.9515796
2023-02-28,U.K.,317.032288
2023-02-28,USA,219.4442993
2023-03-31,EU Countries,296.9551311
2023-03-31,Other Countries,226.713905424
2023-03-31,Other GCC Countries,297.9947663
2023-03-31,Saudi Arabia,564.295958
2023-03-31,U.A.E.,407.7400564
2023-03-31,U.K.,419.9496071
2023-03-31,USA,323.0310763
2023-04-30,EU Countries,257.5336499
2023-04-30,Other Countries,195.356954552
2023-04-30,Other GCC Countries,250.0999547
2023-04-30,Saudi Arabia,489.8293302
2023-04-30,U.A.E.,380.0561113
2023-04-30,U.K.,353.5744383
2023-04-30,USA,271.8516144
2023-05-31,EU Countries,249.1491896
2023-05-31,Other Countries,179.214564677
2023-05-31,Other GCC Countries,250.6835173
2023-05-31,Saudi Arabia,524.0009858
2023-05-31,U.A.E.,335.8455387
2023-05-31,U.K.,306.5155273
2023-05-31,USA,257.2494773
