series_name,date,trade_type,value,series_name2
Mineral Products,2011-12-31,imports,837100.897,Mineral Products
Products of Chemical or Allied Industries,2011-12-31,imports,670525.019,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2011-12-31,imports,157713.451,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2011-12-31,imports,4792.544,Other
Wood and articles of Wood,2011-12-31,imports,8835.304,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2011-12-31,imports,43667.937,Other
Textiles and Textile articles,2011-12-31,imports,152308.931,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2011-12-31,imports,2645.672,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2011-12-31,imports,10423.543,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2011-12-31,imports,287.622,Other
Base Metals and articles or Base Metal,2011-12-31,imports,171670.2,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2011-12-31,imports,304609.991,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2011-12-31,imports,154499.23,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2011-12-31,imports,21840.969,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2011-12-31,imports,1986.356,Other
Miscellaneous Manufactured articles,2011-12-31,imports,9271.504,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2011-12-31,imports,128141.029,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2011-11-30,imports,10274.122,Other
Vegetable Products,2011-11-30,imports,218358.298,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2011-11-30,imports,234836.598,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2011-11-30,imports,38471.745,Other
Mineral Products,2011-11-30,imports,1080878.5,Mineral Products
Products of Chemical or Allied Industries,2011-11-30,imports,350115.468,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2011-11-30,imports,157135.79,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2011-11-30,imports,8424.306,Other
Wood and articles of Wood,2011-11-30,imports,7758.696,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2011-11-30,imports,36768.846,Other
Textiles and Textile articles,2011-11-30,imports,161763.594,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2011-11-30,imports,4238.939,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2011-11-30,imports,12364.17,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2011-11-30,imports,524.344,Other
Base Metals and articles or Base Metal,2011-11-30,imports,177568.567,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2011-11-30,imports,314753.306,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2011-11-30,imports,150920.408,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2011-11-30,imports,25280.1,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2011-11-30,imports,1403.037,Other
Miscellaneous Manufactured articles,2011-11-30,imports,7915.173,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2011-11-30,imports,47427.096,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2011-10-31,imports,11232.687,Other
Vegetable Products,2011-10-31,imports,156970.372,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2011-10-31,imports,257744.849,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2011-10-31,imports,47114.169,Other
Mineral Products,2011-10-31,imports,997342.372,Mineral Products
Products of Chemical or Allied Industries,2011-10-31,imports,567909.119,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2011-10-31,imports,153477.006,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2011-10-31,imports,8326.422,Other
Wood and articles of Wood,2011-10-31,imports,7586.119,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2011-10-31,imports,38001.043,Other
Textiles and Textile articles,2011-10-31,imports,207910.871,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2011-10-31,imports,2480.05,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2011-10-31,imports,9916.594,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2011-10-31,imports,685.303,Other
Base Metals and articles or Base Metal,2011-10-31,imports,175826.032,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2011-10-31,imports,253433.851,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2011-10-31,imports,146935.261,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2011-10-31,imports,29959.204,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2011-10-31,imports,883.728,Other
Miscellaneous Manufactured articles,2011-10-31,imports,10258.922,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2011-10-31,imports,87434.365,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2011-09-30,imports,7658.65,Other
Vegetable Products,2011-09-30,imports,94594.426,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2011-09-30,imports,220626.384,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2011-09-30,imports,29150.021,Other
Mineral Products,2011-09-30,imports,1461502.872,Mineral Products
Products of Chemical or Allied Industries,2011-09-30,imports,455063.955,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2011-09-30,imports,147102.816,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2011-09-30,imports,9725.008,Other
Wood and articles of Wood,2011-09-30,imports,7057.401,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2011-09-30,imports,46180.563,Other
Textiles and Textile articles,2011-09-30,imports,162329.568,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2011-09-30,imports,4944.432,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2011-09-30,imports,11106.882,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2011-09-30,imports,167.406,Other
Base Metals and articles or Base Metal,2011-09-30,imports,209405.14,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2011-09-30,imports,323779.51,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2011-09-30,imports,178657.954,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2011-09-30,imports,26280.923,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2011-09-30,imports,324.124,Other
Miscellaneous Manufactured articles,2011-09-30,imports,9509.065,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2011-09-30,imports,68441.583,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2011-08-31,imports,9274.395,Other
Vegetable Products,2011-08-31,imports,128036.108,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2011-08-31,imports,186811.566,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2011-08-31,imports,26803.606,Other
Mineral Products,2011-08-31,imports,1769058.62,Mineral Products
Products of Chemical or Allied Industries,2011-08-31,imports,378946.802,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2011-08-31,imports,144221.438,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2011-08-31,imports,6697.802,Other
Wood and articles of Wood,2011-08-31,imports,8718.668,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2011-08-31,imports,39972.798,Other
Textiles and Textile articles,2011-08-31,imports,142682.529,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2011-08-31,imports,3111.778,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2011-08-31,imports,10458.641,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2011-08-31,imports,49.56,Other
Base Metals and articles or Base Metal,2011-08-31,imports,203752.385,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2011-08-31,imports,289076.455,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2011-08-31,imports,141717.973,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2011-08-31,imports,24596.274,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2011-08-31,imports,762.788,Other
Miscellaneous Manufactured articles,2011-08-31,imports,10578.742,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2011-08-31,imports,84558,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2011-07-31,imports,14130.747,Other
Vegetable Products,2011-07-31,imports,117361.219,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2011-07-31,imports,303821.754,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2011-07-31,imports,34671.97,Other
Mineral Products,2011-07-31,imports,1225234.611,Mineral Products
Products of Chemical or Allied Industries,2011-07-31,imports,459416.278,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2011-07-31,imports,158408.766,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2011-07-31,imports,9804.72,Other
Wood and articles of Wood,2011-07-31,imports,8982.363,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2011-07-31,imports,47157.038,Other
Textiles and Textile articles,2011-07-31,imports,157332.284,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2011-07-31,imports,3567.112,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2011-07-31,imports,9624.361,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2011-07-31,imports,279.074,Other
Base Metals and articles or Base Metal,2011-07-31,imports,179879.335,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2011-07-31,imports,274158.779,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2011-07-31,imports,129554.864,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2011-07-31,imports,25215.623,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2011-07-31,imports,657.026,Other
Miscellaneous Manufactured articles,2011-07-31,imports,8666.246,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2011-07-31,imports,34006.575,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2011-06-30,imports,11772.451,Other
Vegetable Products,2011-06-30,imports,103576.987,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2011-06-30,imports,164916.418,"Animal or Vegetable Fats, Oils and Waxes"
"Prepared Foodstuffs; Beverages, Spirits, Vinegar and Tobacco",2011-06-30,imports,42945.772,Other
Mineral Products,2011-06-30,imports,1436884.584,Mineral Products
Products of Chemical or Allied Industries,2011-06-30,imports,430191.979,Products of Chemical or Allied Industries
Plastics and articles thereof; Rubber and articles thereof,2011-06-30,imports,162513.811,Plastics and articles thereof; Rubber and articles thereof
"Raw Hide and Skins, Leather, Fur skins and articles thereof",2011-06-30,imports,6710.687,Other
Wood and articles of Wood,2011-06-30,imports,7673.565,Other
Pulp of Wood or of other Fibrous Cellulosic Material,2011-06-30,imports,52859.259,Other
Textiles and Textile articles,2011-06-30,imports,191002.95,Textiles and Textile articles
"Footwear, Headgear, Umbrellas, Walking Sticks etc..",2011-06-30,imports,4939.548,Other
"articles of Stone, Plaster, Cement, Asbestos, Mica or similar Materials",2011-06-30,imports,10056.468,Other
"Natural or Cultured Pearls, Precious or Semi Precious Stones, Metals",2011-06-30,imports,244.567,Other
Base Metals and articles or Base Metal,2011-06-30,imports,175004.947,Base Metals and articles or Base Metal
Machinery and Mechanical Appliances,2011-06-30,imports,292680.004,Machinery and Mechanical Appliances
"Vehicles, Aircraft, Vessels and Associated Transport Equipment",2011-06-30,imports,106162.658,"Vehicles, Aircraft, Vessels and Associated Transport Equipment"
"Optical, Photographic, Cinematographer, Measuring, Checking, Precision Apparatus",2011-06-30,imports,35771.569,Other
"Arms and Ammunition, Parts and Acces.sories thereof",2011-06-30,imports,6646.152,Other
Miscellaneous Manufactured articles,2011-06-30,imports,8787.914,Other
"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES",2011-06-30,imports,237474.437,"Works of Arts, Collectors, Pieces, Antiques and Special Transactions NES"
Live Animals and Animals Products,2011-05-31,imports,11664.55,Other
Vegetable Products,2011-05-31,imports,105123.469,Vegetable Products
"Animal or Vegetable Fats, Oils and Waxes",2011-05-31,imports,174625.558,"Animal or Vegetable Fats, Oils and Waxes"
